rating,review
4,"Curug Maribaya ini terletak di dalam lokasi Wisata Maribaya Natural Springs Resort
Air terjunnya tidak terlalu tinggi airnya juga tidak terlalu jernih tetapi alirannya cukup deras
Sebenarnya penataan oleh pengelola sudah cukup baik hanya tinggal penyempurnaan dan perawatannya saja."
3,"Terawat baik, cukuplah untuk bisa menikmati alam. Namun sudah ga pas lagi dijadikan destinasi utama dengan perjuangan datang dan pulang yang macet diakhir pekan."
1,"Saya Dateng rombongan 2 bus , di hadang sama oknum mau di kawal katanya,tapi minta bayaran,sudah di kasih 600 RB pulang nya di mintain lagi 300rb, hahaha banyak punglinya di sini kapok ke sini pantes aja makin sepi nih wisata. Jangan mau kesini gengs"
5,"Gampling mariabaya bagus buat refreshing, udara sejuk, makanan nya lumayan"
3,"Pertama bayar 35 (gatau kalo harga weekday sama atau beda karna pas aku kesana lg weekend) nanti bisa dituker air mineral atau pie. Kalo spot foto ya gitu2 aja sihh yaa tempat makan juga lumayanlah banyak, dan ada accoustuc juga. Cuman ada beberapa tempat yg kalo mau foto harus bayar, kalo mau berenang juga bayar lagi, apalagi yg private pool 90rb/org nya. Curugnya bagus, cuman sayang airnya kotor dan banyak sampah. Ada mini zoo. Tempatnya gak terlalu luas sihh, tapi pelayannya ramah2 dan pada seragaman, lucuu. Pas kesana lg direnov sihh, kayanya mau ditambah spot buat selfie. Dr tempat parkir ke karcis kudu jalan jauhhh dan menurut akusih gak terlalu luas."
4,"Curug Maribaya ada di dalam Maribaya Hotspring Resort. Air terjunnya ga tinggi, dan airnya kotor! Sudah tidak jernih dan banyak sampah ternyata.

Tiket masuk weekdays 35k, weekend 45k. Bisa tukar makanan atau minuman, dan juga suvenir."
3,"Tempat cukup luas ada pemandian air panas nya tapi bayar lagi 90.000, ada tempat memberi makan hewan tapi agak jauh dari jalanan dan akses bus tidak bisa masuk. Disediakan mobil khusus. Bagi anak kecil banyak untuk bermain tapi untuk dewasa sungguh membosankan. Spot foto cuma dikit"
5,"Enak Dateng pas hari biasa, jadi lebih sepi dan tiket juga lebih murah. Semua tiket bisa di tuker voucher makan, dan souvenir bisa dibilang masuk sini gratis. Tempat bersih dan bagus ada pemandian air panas juga. Air terjun yang kedua rada kotor dan ada sampah dari aliran air diatas, disini banyak monyet liar tapi tidak agresif kepada manusia."
5,"Tempatnya bagus.. Banyak spot foto yg bs dipake..

Terakhir kesini waktu jaman kuliah.. 7tahun yg lalu.. Skrg sdh banyak berubah.. Ada bbrp tempat yg dikomersilkan, kl mau foto bayar.. Tp berhubung msh pandemi dan dibatasi 30%.. spot foto msh gratis.. Hehe.. Jarang orang😅

Tiket masuk 35rb per orang weekday dan 45rb per orang saat weekend..
Tapi kbtln pas hr ini datang kita dpt promo voucher senilai harga tiket yg bisa ditukar untuk beli makan siang.. Jadi makanan yg kita beli dpt diskon seharga tiket.. Lumayan~
Makanannya juga enak.. 👍🏻

Over all ini spot yg bagus untuk relaks & jalan kaki di pepohonan.."
5,"Curug Maribaya masih berlokasi di Taman Hutan Raya Djuanda, Lembang. Curug Maribaya merupakan wisata alam yang menawarkan pemandangan indah. Hutan alam yang masih asri dan cuaca yang dingin menjadi salah satu keunggulan kawasan wisata curug Maribaya.

Tidak hanya wisata air terjun sebagai objek utama. Pengunjung tentu saja dapat menikmati wisata lainnya seperti pemandian air panas dan permainan anak-anak. Selain itu, pengunjung dapat berkeliling di area Taman Hutan Raya sambil menikmati pemandangan."
5,"Salah satu destinasi wisata yg lagi ramai. Akhirnya nyempetin kesini waktu ke Bandung dan sengaja milih kesini hari Senin biar gak ramai. Suasananya enak, asri sejuk sendu. Ditambah ada irama aliran air yg dijamin bikin stress dan penat kamu hilang, tapi sayang ada beberapa spot yg ditutup."
5,"Konsepnya manajemennya bagus, beli tiket 45.000 dapet tiket bentuknya Voucher yang bisa ditukar dengan makanan atau permainan atau spot yang ada didalam. Kawasan hutannya masih asri sehingga udara mikronya masih terjaga."
5,"Pertama kali kesana kesannya sepi. Mungkin karna saya kepagian. Sekitar jam 9. Jadi berdua sama suami disana serasa milik berdua. 😂. Alhamdulillah harga tiket terjangkau. Cuma untuk spot foto menurutku kurang banyak. Jadi foto2 bagus yang di dapat juga sedikit. Udah gitu kalau disana rame pengunjung mau foto di curugnya saja antrinya lama.
Pas aku kesana sedang ada perbaikan halaman kantin. Ga nyoba makan disana soalnya pas itu udah sarapan. Tapi sepertinya kualitas makanannya standar. Bonus pie susu yang didapat juga rasanya biasa saja. Jadi tiket masuk seharga 25rb (pas hari biasa) dibonusin pie susu"
2,kasir nya bad attitude security aja ramah ini kasir jutek orang mau liburan happy2 malah dijutekin kasir (pintu masuk) kocak mending cut aja deh org yang ga profesional btw kesana jam 2 siang 9 feb 2025
5,"Tempat yang nyaman untuk melihat lihat pemandangan, walaupun terbatas tempatnya dan tidak luas tapi tetap oke, ada pemandian air hangatnya, air terjunnya, ada mini zoonya, ada permainannya juga untuk dewasa dan anak, tapi sayang di air terjunnya banyak sampah, mungkin pengelola setempat bisa lebih memperhatikan lagi"
5,"Cocok buat keluarga dan teman
Tiket masuk 45rb/org, dijadikan voucher 25rb untuk membeli makanan dan 20rb berendam
Jika tidak berendam bisa ditukar dengan souvenir atau oleh²"
1,"Ini bukan sama sekali yang disebut curug. Ini bisa disebut juga seperti pembuangan limbah dari peternakan karena banyak berbusa dan air keruh. Kalau curug memiliki min ketinggian 60Meteran baru disebut curug. Kami bersama teman kami asal Polandia, Belgia dan Perancis sangat kapok kesini. Tidak sesuai dengan yang di cantumkan, Parahnya banyak pungli disini👎👎. Daerah lembang sangat tidak direkomendasikan wisata alamnya sangat jelek..
Lebih bagusan curug curug yang ada di daerah subang, memiliki vibes view yang menarik dan bagus meskipun harus lewat hutan belantara.
Lhoo disini sekitaran jalan pun lembang banyak sampah 🤣🤣
No recommended"
4,"Kalau mau nyari suasana teduh, asri, tenang di Bandung lokasi ini cocok untuk dikunjungi. Solo traveling pun nyaman lho kalau ke sini.  Air terjunnya pendek tapi deres banget, masuk ke lokasi jangan tersesat ya soalnya luas pisan euy. Siap-siap untuk naik turun tangga, bawa makanan ringan dan minuman ya, takutnya capek kan, tenang ada banyak tempat untuk duduk walaupun pas rame-ramenya. Jangan buang sampah sembarangan ya traveler! :)"
5,"Tempat wisata sekaligus spa yang cukup ramai di kunjungi, dengan harga 25rb ( weekday ) dan 35rb ( weekend ), lokasi parkir motor berada tidak jauh dari lokasi,spot foto juga lumayan banyak, untuk foto di atas pohon dikenakan biaya 5rb/orang."
5,"Bagus bgt air terjunnya, tapi kotooor banyak sampah dan berbusa kayanya sdh tercemar syg sekali. Mari jaga lingkungan alam gais... Kalau jalan kaki cape bgt, dari pos Dago kurleb 5km, kalau mau langsung bisa ke arah Lembang cuma 1 km jalannya"
4,"Kawasannya sudah ditata ,Cocok buat nginap, sayang kolam rendamnya kemahalan😊 dan gak bisa bawa makanan kedalam. Gak kayak dl waktu smp😆...masih bebas. …"
3,"Akses masuk ke sana untuk mobil bus cukup ekstrem (turunan/tanjakan tajam, jalan sempit untuk dua bus), tidak rekomen untuk backpaker, hampir semua berbayar. Untuk curugnya kurang terjaga kebersihannya.
Ada mobil anter jemput dari area pakir bus ke tempat wisata. Tempatnya bagus untuk berfoto."
4,"Tempat piknik keluarga yang sejuk, dan legendaris sejak jaman dahulu sudah ada dan masuk di permainan monopoli yang membuat semua orang penasaran, makanan bagus, tempat bagus, WC bagus, kolam bagus, namun yang di sayangkan adalah unsur air sungai yang kotor atau kurang bersih, pentingnya pemerintah daerah bekerja sama dengan penduduk agak tidak membuang sampah sembarangan dan air sungai banyak limbah detergen juga.. kritis..miris.."
4,"Tempatnya kurang terawat ya.mungkin perlu diperbaiki lagi kaya tempat istirahatnya,buat yang jalan menuju curug karena lumyan jauh.medannya cocok buat yang suka bertualang cari oksigen bersih."
3,"Dulu rame,.
Sekarang jadi sepi
Yg cuman main doang tanpa berenang
Bingung kitanya kalau sudah masuk mau ngapain,
Spot-spot jalan-jalanya kurang kayanya,"
5,"Ibarat kata kalau maribaya nih kayak semacam coban coban gitu deh kalau di malang
Dan ini lebih modern
Jadi kita kalau masuk berasa dibuat terpana karena saking kerennya view disana yang ga abis abis dan setiap spot nya selalu ada nuansa yang beda dan tetep keren
Tiga kata buat tempat ini alami, modern, unik
Banyak hal yang bikin aku selalu ingin kesini buat foto foto lagi😁😁😁"
3,"Pemandangan bagus, untuk curugnya saya sangat suka. Tapi Fasilitas sudah tidak terjaga. Dan tidak ada apa2 di dalam utk harga tiket dan parkir yg lumayan mahal. Dulu 2016 seingat saya ada berbagai permainan tradisional, sekarang sdh tdk ada."
5,Bagus Back to nature dan petunjuk asa ga jelas perlu diperbaiki lagi dan sungainya kotor banyak sampah.. Semoga bisa lebih di kelola dg baik lagi
4,"HTM 35rb belum biaya spot permainan bayar lagi yg rata2 juga 35rb. Bny spot selfi yg juga bayar. Dilarang membawa makanan dr luar. Mandi air panas HTM 70rb hari biasa, 90rb weekend dg fasilitas handuk dan boleh masuk 4 kolam air panas yg tersedia. Ada spa dg aroma therapy. Cafe dg view air terjun. Rumah hobbit."
5,"Curug ini ada dua tempat air terjun, di pintu masuk ada beberapa kedai makanan,begipula di dalam area curug,biaya tiket masuk 25rb/orang dan bisa di tukarkan dengan kue pay/minuman,didalam curug ada beberapa spot foto serta rumah hobbit dan kandang domba..."
5,"Tempat yang wajib dikunjungi jika liburan ke Bandung. Udaranya sejuk dengan pemandangan yang indah, dikelilingi oleh pegunungan/bukit yang masih ditumbuhi oleh tanaman khas pegunungan. Air yang mengalir dari Curug masih deras,tapi yang dari aliran anak sungai nampaknya sudah mulai terjadi pencemaran oleh limbah deterjen, perlu penanganan oleh masyarakat dan pemerintah daerah. Secara keseluruhan tempat ini bagus untuk kunjungan wisata."
3,"Curug maribaya semenjak pandemic COVID-19 ditutup sehingga pengunjung saat ini pengunjung dilarang langsung bermain air. Pengunjung hanya bisa di sekitaran curug, menikmati pemandangan, atau hidanganbyang dapat di beli di warung-warung sekitar.

Di sini setiap warung sudah menyediakan tikar dan kita bisa memilih langsung tempat yang kita inginkan untuk menikmati pemandangan.

Hanya sangat sayang, sungainya atau curugnya kotor dan airnya pun bau. Entah dari mana sampah itu berasal yang pasti dari atas atau hulu. Sangat mengganggu dan menyedihkan. Mohon untuk semuanya jaga sumber air kita dan tolong pilah dan buang sampah sesuai dengan aturannya dan gunakanlah akal sebelum membuang sampah."
4,"Sempurna, tempat yang sangat menarik dalam Taman Hutan Raya Djuanda yang berlokasi di/dekat Dago Pakar. Dari pintu masuk Tahura Pos 1/2, perjalanan bisa memakan waktu 2 jam. Sedangkan dari pintu masuk Maribaya bisa berjalan kisaran kurang dari setengah jam.

Namun, sampah akibat bawaan air dari lingkungan atas (Lembang dan sekitarnya) membuat Curug ini terlihat sedikit lebih kotor. Diharapkan sampah sampah ini tidak menumpuk lebih banyak lagi akibat pembuangan sembarang dari warga pemukiman ""atas""."
5,"Subhanalloh percikan air dari curug membuat sejuk... Alam yg sejuk pepohonannya rindang membuat betah berlama lama disini...tiket masuk 35k.
Memang sih sepandan dengan keindahan alam dan penataan tempatnya... Banyak tempat untuk selfi dan berkumpul dengan keluarga"
5,Bagus asri pemandangan alamnya. Tapi rada surut airnya karna mungkin memasuki kemarau
3,"Objek wisata alam, dengan pemandangan utamanya curug, sayang  airnya kotor. Tiket 40rb belum termasuk wahana selfi dan bermain yg lain. Sangat disayangkan bayar mahal tapi ke toilet tetep bayar. Seharusnya toilet itu fasilitas bukan wahana bermain."
4,"Tempat rekreasi balik ke alam yang sangat cocok untuk keluarga, di dalam banyak tempat untuk selfie instagram, ada juga kolam rendam publik dan private air gunung yg mengandung sedikit belerang, ada tempat bermain anak juga, tempat rekreasi terawat dan bersih"
3,"Curug Omas ini masih berada dalam satu area taman hutan H. Juanda. Untuk mencapai curug ini dibutuhkan waktu sekitar 1,5-2 jam jika berjalan kaki dengan kecepatan normal (yaah lumayan capek juga) 😂.
Namun sangat disayangkan kondisi air terjun ini berwarna cokelat, berbuih dan berbau tidak sedap. Terlihat sangat jelas jika airnya terkontaminasi. Mohon untuk pemda setempat bisa lebih tegas menangani permasalahan tersebut. Sehingga air terjun omas bisa menjadi destinasi wisata yg indah."
2,"Bayar tiket masuk per orang 35 ribu update per tanggal 03 Agustus 2019.

mengecewakan, Airnya tidak jernih, pelayanan tdk memuaskan, kebersihan tempat wisata tidak di jaga dengan baik oleh staff karyawan maribaya nya. Saya harap pelayanan nya lebih baik lagi."
5,"Curugnya ini dari aliran sungai yang mengalir kebawah, namun sayangnya banyak sampah berserakan di bawah sungai. Mungkin dari hulu ada warga buang sampah, karena selama dijalan saya hampir tidak menemukan sampah, bersih cuy..

Tiket 12rb saja dari thr juanda. Kalo dari maribaya blm tau.."
3,"Jaraknya jauh banget dari tempat pemberangkatan, sekitar 5km perjalanan. Bener2 bikin kaki gempor :( tapi diperjalanan ada banyak spot yang bisa di tuju jg jadi bikin g terlalu berasa. Pas nyampe hasilnya....... :”"
4,"Jangan berharap bisa main air di curugnya, karena kita cuma bisa ngeliat. Kalo tujuan kalian ke curug omas maribaya sih menurut gua mending dari entrance maribaya aja biar ga jauh-jauh banget. Kalo dari entrance pintu 1 mah jaauuh sekitar 4km lebih. Tapi yaa kalo suka berpetualang menjadi bolang mah silahkan saja. Lumayan bisa ngelewatin goa Jepang sama goa Belanda. Selamat berpetualang!"
5,"Tempat bagus. Dapat digunakan untuk liburan keluarga. Ramah anak. Versi. Dapat juga digunakan untuk camping. Disekitarnya pun terdapat banyak penginapan Juga tempat rekreasi lainnya. Mudah diakses, orang orangnya ramah. Tempat ini juga memiliki tempat sejarah yang banyak. Seperti gua Belanda dan Jepang cocok bagi kalian yang menyukai sejarah Indonesia. Selain itu ada juga tempat ini murah dan cocok untuk liburan murah. Bagi yang hobi berselfie pun dapat mengunjungi tempat ini karena tempat ini memiliki alam yang masih indah dan asri. Udaranya sejuk dan sehat. Sunrise dan sunset ditempat ini sangat indah karena cahaya matahari keluar dari celah pohon Pinus yang rimbun memanjakan mata kita. Bagi yang ingin berlibur ke mari usahakan menggunakan pakaian hangat. Agar dapat menikmati keindahan tempat ini usahakan tidak datang pada musim hujan. Tapi bila ingin menikmati udara segar dan sejuk nya dapat datang pada musim hujan"
3,"Tempatnya bagus, waktu 2016 kesini airnya masih bersih, masih bisa main-main air, skrg udh coklat. Wc nya kurang bagus sih, ada mushola kecil, banyak warung kecil gitu. Tapi viewnya baguss, jalannya lumayan jauh, itu pun kalo masuk dari gerbang keluar taman hutan raya Ir. Juanda, kalo dari gerbang masuk kayak saya, perlu jalan sampai 7km, jadi kalo mau cepet, masuknya dari gerbang keluar"
4,"Siapkan diri kalian bila ingin berwisata ke Curug Maribaya. Perjalanan dari pintu masuk ke beberapa titik wisata yang jauh, tidak disarankan bila kalian telah menempuh perjalanan jauh sebelumnya. But overall, the view was amazing!"
5,Tempatnya cukup nyaman untuk berlibur banyak wahana yang ditawarkan terutama wahana edukasi buat anak. Ya walau pun saya ga mencobanya sih..
4,"Suasana nya enak masih sangat2 alami, tp waktu kesana curugnya agak kering airnya... banyak monyetnya jg jd ati2 ya kl bawa mknanan....
Ga usah bawa makanan dr rumah beli makan dipedagang yg ada disana aja hrgnya sangat terjangkau... perjanan dr curug ciomas sampei dago cukup 2 jam ga kerasa jg krn suasana nya yg sejuk, kl suka bersepeda bisa pake sepeda..."
5,"Lokasinya sangat nyaman untuk menenangkan diri, udaranya sangat sejuk dan dikelilingin bukit tinggi jauh dari perkotaan. Terdapat air terjun yang tidak bisa digunakan untuk mandi, karena airnya kotor. Ada restoran yang berfungsi sebagai restoran, cafe dan tempat meeting di dekat air terjun. Terdapat kolam air hangat yang masing-masing kolam beda harga dan besa kehangatan, paling murah sekitar 35rb dan paling mahal diatas 100rb dengan tempat di dalam ruangan."
2,"Ini Curug yang sangat indah, menarik untuk di kunjungi, bagi para pelancong yang ingin refrensing baik di ahir pekan atau liburan bersama keluarga, Curug Maribaya bisa menjadi pilihan. Menariknya lagi disana ada air terjun yang luar biasa menariknya."
4,"Tempatnya tidak begitu luas, namun cukup menyuguhkan atraksi alam yang menarik. Ada 2 area kolam yaitu VIP dan umum dan 1 area kolam rendam berupa kamar2 berisi bathup. Ada mini zoo di dalam yang berisi kandang kelinci, monyet, cafe, dan domba. Dekat gerbang berderet cafe2 kecil. Banyak spot untuk foto di dalam, namun harus bayar lebih. Tempat ini punya amphi teater untuk pertunjukan dll. Senang bisa kesini. Tapi untuk sering2 kayanya bosan juga. Cukup untuk sekali kunjungan."
4,"Aaa diluar ekspektasi. Saya kira ini air terjun tinggi ternyata hanya sungai yg mengalir dan terdapat air terjun kecil. Pengunjung tidak dapat bermain air, hanya bisa menikmati dari kejauhan. Kemarin saya ke sana, 2 org dan 1 sepeda motor bayar 35 rb. Tapi di tiket masuk tertera 10 rb ditambah 2 rb asuransi. kalau di kalkulasi 2 orang habis 24 rb. Sisanya untuk apa? Karena penasaran saya nanya dong, 6 ribu motor, 5 ribu gelang. Daan parkir bayar lagi 2 rebu. Kenapa tidak ada penjelasan atau papan rincian harga? Semoga pengelola lebih memerhatikan ya, agar pengunjung jg gak bingung dan lebih transparan. Soalnya pengalaman sebelumnya pernah ke Tebing Keraton, di sana pembayaran sesuai dengan yg tertera di tiket dan itupun sudah termasuk gelang."
4,Sekarang tidak seramai dulu. Mungkin karena jika dulu orang datang dengan membawa bekal dari rumah dan dimakan didepan air terjun. Sekarang tidak bisa lagi. Lebih modern lebih terawat lebih serius.
4,"Tempat nya. Bagus masih asri, cuma kurang nyaman dg harga tiket segitu, untuk Foto"" d lokasi tertentu harus bayar lagi gak boleh bawa makanan"
5,"Tempat yg sejuk asri untuk wisata alam treking santai. Tersedia fasilitas camp area yg luas. Tapi ke sananya jangan pas musim hujan,karena air terjunnya keruh. Disarankan pakai alas kaki khusus treking"
5,Btw MENURUTKU bagus luas..tempat sejuta umat tapi keknya klo wktu liburan rame bgt jdi gmn gtu mnding hari2 biasa deh klo kesini 😂 …
1,"Menurut saya untuk kawasan wisata masih kurang besar, tapi sayang nya setiap spot untuk foto harus bayar, kenapa kagak di buat sistem sekali bayar untuk semua di jadiin diharga tiket masuk, cuma ada 1 kelinci anggora nya ada yg kena jamur di bulu nya saya harap ada perawatan untuk kelinci nya. Binatang2 yg lain nya sehat dan terurus"
5,"Tempat wisata yg asik nih..
Apa lagi yg suka selfie..
Tempatnya yg asri bs buat refresing atopun cari inspirasi..
Baru pertama kali jg saya kesini..
Dr Solo ketemu dgn tmn tmn apk Yogrt disini..
Kenngan"
4,"View nya kereenn.. sayang, fasilitas tempat sampah bisa d bilang g ada, jd kanan kiri banyak sampah2 dr pengunjung.."
5,"Sesuai untuk orang2 yg suka jalan, hiking, naik turun gunung. Sangat sejuk dan rindang penuh pepohonan, terhitung dingin kalau sore atau hari hujan.  Untuk para manula, lebih baik di cafe saja, karena area ke dalam dari papan yg licin saat turun hujan, dan menurun. Untuk pemandangan tempat ini keren, untuk foto2 keren, foto di depan pintu masuk, jembatan dan semuanya keren. Instagrammable banget.

Hati2 utk yg memiliki masalah dg kaki, lebih baik menunggu di atas di cafe. Pemandangan dari cafe juga enak.

Ada tiket masuk Rp 25rb hari biasa, Rp 35rb weekend. Pemandangan di bawah memang spektakuler, sesuai dengan perjuangannya ke bawah."
1,Tempest kotor masuk aja 35 rbu tnpa ada tmpt bermain
5,Tempat yg eksotis alam maribaya yg sejuk suara kumbang pohon dan di temani keceriaan keluarga. Lokasi yang sangat luas ada 7 spot tmpt yg luas. Klo pnya sepeda rekomended di bawa.
5,"Curug Maribaya
air terjun di Indonesia
Maribaya terletak di sebelah utara kota Bandung. Tepat nya berada di sebelah timur Lembang. Kawasan ini dulu terkenal dengan pemandian air panas nya. Tapi saat ini yang masih terkenal adalah alam nya yang masih asri dan menyatu dengan kawasan Taman Hutan Raya Djuanda.

Air terjun Maribaya
Lokasi Bandung Barat, Jawa Barat, Indonesia
Tinggi total 120 m
Jumlah titik 1
Rata-rata laju aliran 700 m³/s (38,430 cu ft/s)
Untuk menuju ke sini bisa dari arah kota Bandung atau bisa juga dari arah kota Subang. Saya sengaja ambil yang dari kota Subang karena memang sekalian mau ke Tangkuban Parahu. Jalur ini memang menjadi jalur alternatif menuju Bandung dan pemandangan di kiri kanannya yang enak dilihat.

Seperti biasa sebelum melakukan perjalanan, saya mencari cari dulu sebanyak mungkin informasi. Baik informasi tentang rute nya atau fasilitas dari tempat yang akan kita kunjungi. Ini semua agar perjalanan jadi efisien.

Dari informasi yang didapat, baik berupa tulisan atau gambar dari internet, Maribaya adalah kawasan wisata alam yang dulunya terkenal dengan pemandian air panasnya. Tapi saat ini yang paling dikenal adalah adanya curug / air terjun yang ada di beberapa tempat di lokasi ini. Juga keadaan yang masih alami dengan pohon-pohon yang tinggi dan tentu saja udara yang segar.

Harga tiket Maribaya
Tiket masuk orang : Rp. 3000 (sekitar) Tiket masuk mobil : Rp. 3.000 Tiket parkir mobil : Rp. 2000"
4,"Lumayan utk liburan ketika di Bandung. Banyak spot bagus untuk foto. Air panasnya juga okelah. Sayang kl gak berendam jauh-jauh ke sini. Tapi sebaiknya jangan hari libur. Jadi kolam seperti milik sendiri, hehe..."
5,"Kalau kesini enaknya di weekday dan pagi hari. Sepi, sejuk, pemandangannya oke, bersih, dan kalau yg hobi narsis spt sy, bakalan enak jeprat jepret sana sini tanpa terganggu orang lalu lalang !"
5,"Awalnya ngira bakalan tinggi banget curugnya (air terjun) ternyata nggk terlalu tinggi,
Kalau kesini pagi-pagi udaranya masih bagus banget, super dingin menurut saya. Disini bagus fasilitasnya, ada kolam air hangat tapi waktu itu saya nggk nyoba. Menurut saya disini bagus kalo untuk foto"". Lumayan recommend"
4,biaya masuk wisatawan domestik 35rb mancanegara 45rb tidak termasuk wahana permainan dan beberapa spot foto
5,"Jalan-jalan ke Tahura akan terasa lengkap jika sampai ke Curug Omas. Kalau di papan petunjuk awal jarak dari pintu pos 2 sampai ke tahura sekitar 4.3 KM. Jauh tapi terbayarkan dengan pemandangan yang menyenangkan. Lengkap rasanya setelah berjalan jauh, bisa duduk santai sambil menikmati bunyi air terjun."
2,HTM 45 RB di weekend tapi semua didalam nya bayar lagi nggak ada yang gratis👎 …
3,"Pemandangan sekitarnya bagus, tempat parkir Luas ada pemandian air hangat tp sayang gk boleh bw mkn ke dalam😁 …"
4,Iseng sebenernya ke sini sdh 2 kali tp blom k curug maribayanya waktu itu msh blom ada jalur ke curugnya...pas lewat jd pengen nyoba masuk.. kebeneran tiketnya jg turun..dl msh 35 rb dan blom byk wahana dan klo mo k curug byr lg 8 rb atau 10 rb atau 12 rb lupa .dah lama sekarang cm 25 rb..bisa lgs ke curug lagi.. wihhh ajeeb lah..msh dengan kebersihan yg jempol toilet ok... byk spot fotonya lg cm byr 5 rb..pada nyobain deh ..g nyesel..dijamin cm saran sy klo bisa senin sd jumat krn msh sepi enak buat foto2..klo sabtu minggu atau tgl merah ..sy g jamin pasti penuh..😁📸
5,"Hari sabtu ke hot springnya sama keluarga, pp. Kita kesana jam 5 sore sampe jam 7 malem kurang. Sepi walaupun weekendd. Bersih tempatnyaa. Trus ada kolam gede dan ada kolam kecil yg terpisah sama bambu2 gtu. Klo vip, bisa ke yg bambu2. Harga tiketnya cukup pricy buat aku, tp worth it bgt dengan fasilitasnya."
5,Air terjun paling ekstrem yang pernah saya kunjungi. Cocok bagi para treveller alam. Kalian pasti kagum dengan ciptaan Allah yang begitu indahnya.
4,"Untuk menuju ke tempat ini sebenarnya ada beberapa jalur yang bisa ditempuh, antaralain jalur maribaya dan dago pakar. Untuk via maribaya, curug ini bisa ditempuh dengan jarak 1,5 - 3 km. Untuk jalur dago pakar bisa ditempuh dengan jarak 6 - 8 km (berdasarkan dengan aplikasi tracking di smarthwatch). Untuk kalian yg ingin sambil berolah raga seperti jogging dan bersepeda, bisa menggunakan jalur dago pakar karena tracknya cukup panjang dan nyaman digunakan untuk berolahraga di hutan kota yang segar. Minus dari tempat ini ada pada kebersihan yang kurang diperhatikan, agak disayangkan jikalu tempat alami semacam ini harus ikut tercemar oleh sampah. Air sungai cukup penuh oleh sampah. Juga sepanjang jalur dago pakar tidak disediakan tempat sampah yg cukup di beberapa titik, hal ini berbanding terbalik dengan banyaknya pedagang makanan di tempat ini yang mengakibatkan pengunjung harus membawa sampah cukup lama. saya harap pihak pengelola dapat memperbanyak tempat sampah dan pemeliharaannya."
2,"Gak tau harus ngomong apa sama curug satu ini, Bau dan udah kotor, jelas banget udah tercemar limbah... not recommended buat liburan tema wisata alam"
