rating,review
5,"Curug Malela memiliki nama beken, The Little Niagara. Sebutan ini berasal dari Bentuk curug yang melebar, sehingga mirip dengan Niagara di Perbatasan Amerika-Canada. Keberadannya dahulu yang terpencil dan seadanya kini mulai didandani dengan berbagai fasilitas.

Aliran air curug Malela bersumber dari hulu sungai bagian utara Gunung Kendeng. Gunung Kendeng sendiri merupakan gunung berapi yang sudah tidak aktif yang berada di Ciwidey bagian barat. Sungai ini kemudian mengalir melewati sungai cidadap – Gunung Halu.

Air terjun ini juga memiliki keindahan alam yang luar biasa dengan tinggi sekitar 60 meter dan lebar hingga 70 meter. Dengan lima jalur air terjun yang nampak megah, membuat curug Malela semakin elok untuk dipandang. Maka dari itu tak heran jika objek wisata ini mampu menghipnotos siapa pun untuk berlama-lama di area ini.

Curug Malela adalah air terjun paling atas dari jajaran 7 air terjun. Secara berturut-turut, 6 air terjun lainnya adalah Curug Katumiri, Curug Manglid, Curug Ngeubul, Curug Sumpel, Curug Palisir, dan yang paling bawah adalah Curug Pamengpeuk.

Unutk bisa menikmati ke semua air terjun yang lain, pengunjung perlu bermalam. Untuk akomodasi, bisa saja menginap di rumah warga atau juga penginapan di Desa Rongga."
4,"Tempatnya bagus dan saya suka. Untuk turun dan naik menuju curug Malela sungguh luar biasa, perlu stamina dan tenaga. Tapi terbayar dengan curugnya."
4,"tempatnya sulit di jangkau, track susah masih berbahaya karena licin apalagi pas musim hujan, jangan sampe salah pake sepatu. dan lebih baik ke sini nya itu pas lagi musim kemarau agar tidak licin dan air terjunnya pun jernih, tidak seperti ini air berwarna coklat karena habis hujan, lama berjalan dari pintu masuk menuju curug kurang lebih 1 jam"
5,"Curug indah yg ditempuh dengan penuh perjuangan dan terbayar dgn indahnya , sayang sekali kurang pengelolaan ,semoga kedepan akan lebih terawat ,akses yg lebih mudah dijangkau dan lebih aman tuk dilalui."
2,Bagi yg rencana ke sini..siapkan stamina fisik krn jalan tracking ke curugnya terjal lumayanlah bikin ngos2an..ada sih jasa ojek sampai kembali ke atas..itupun ga semulus ojek di aspal.
4,"Lokasi Di Kec Rongga Kab Bandung Barat. Akses menuju lokasi untuk saat ini bagus karena melewati kebon teh dengan pemandangan eksotis dan udara sejuk, sehingga sangat cocok untuk yang mau menenangkan pikiran.
Hanya kalau untuk bawa mobil siap2 untuk parkir apalagi ketika musim liburan karena keterbatasan area parkir.
Tiket masuk berkisar antara Rp 5.000 - Rp 10.000 perorang dan tiket masuk kendaraan.
Dari pintu masuk kita harus jalan kaki melewati jalan setapak dengan akses yang menurun dengan medan jalan tanah sampai ke Curug, kurang lebih 30-40 menit tergantung kecepatan jalan.
Sampai dilokasi kita akan disuguhkan Curug dengan model curug Niagara dengab debit air normal karena waktu itu sedang tidak turun hujan.
Lokasi luas sehingga bisa exsplor, namun jangan masuk ke area tengah dikarenkan batu licin ditakutkan terjadi insiden yang tidak diinginkan.
Kalau lapar atau haus dari pintu masuk sampai ke lokasi tersedia berbagai macam makanan dan minuman sehingga jangan takut kelaparan, atau bisa juga bawa bekal dengan harga yang standar.
Sayangnya waktu itu di lokasi masih kurang terawat sehingga nampak sampah berserakan sehingga mengurangi estetika dari Curug itu sendiri.
Hunting Poto bagus bages, jangan sampai terlewat
Baiknya datang ketika musim kemarau mengingat akses dan debit air yang kadang bisa berubah sewaktu-waktu.
Puas menikmati destinasinya waktunya pulang, eit ingat pulangnya nanjak loe sampai atas. Tapi ada alternatif ojek yang bisa dipakai dengan htm Rp 20.000-Rp 30.000 sampai pintu masuk.
Happy holiday"
5,"Kalian bosan dengan wisata perkotaan.? Jika Ya, kalian bisa coba salah satu tempat wisata satu ini..
Banyak orang yang tahu tempat ini namun hanya sedikit orang yang mampu dan kuat untuk sampai ke tempat indah nan eksotis ini. Perjalanan yang dapat di tempuh dengan kendaraan roda empat maupun roda dua ini memiliki pesona tersendiri disetiap perjalanannya. Kalian akan disuguhi ciptaan yang maha kuasa dan takan pernah bosan mengucapkan rasa syukur. Yaa jika kalian sudah meniatkan untuk melepas stress, maka segeralah ambil peralatan safety pribadi untuk menunjang perjalanan kalian dengan nyaman dan aman... siapkan juga peralatan jika kalian hendak camp di sini... apakah ada tempat jualan ? Tentu, namun lebih baik kalian membawa makanan sendiri untuk menghemat pengeluaran dan jangan lupa bawa dan pungutlah sampah. Lestarikan alam maka alam akan tersenyum dan menunggu kedatangan kalian selanjutnya. Salam rimba dan salam kemanusiaan !!!"
4,"Tempat yang bagus untuk objek wisata akan tetapi jika menggunakan google map hati2 bisa salah jalan di tempat titik tertentu tidak ada sinyal lebih baik tanya saja biar lebih aman, ditempat objek wisatanya jalannya masih belum baik sehingga harus menggunakan jasa ojek warga setempat itu pun jalannya masih tanah"
4,"Akses jalannya waktu itu masih sulit di jangkau, perjalanan menuji curug lumayan jauh"
5,"Ciptaan Tuhan maha besar... 👍👍👍 goodd..
Perjuangan yang tak sia sia …"
5,"Zaman KKN tahun 90an ke sini, waktu itu blm rame, masih asri dan indah, blm booming seperti saat ini."
5,"Sangat indah meskipun airnya keruh karena sedang musim hujan
Walaupun dengan perjuangan yang luar biasa, tapi hilang lelah begitu sampai lokasi
Cuma karena efek pandemi, jadi saung2 pada rusak, akses kurang terawat
Ayoo bangkit lagiii @KBB"
5,"Pertama kesini th 2017, begitu asri banget, tp sekarang di th 2020 sudah berubah, ada spot biu foto foto, akses jlan sedikit ada perbaikan."
5,"Minggu 13 februari 2022 ,

gas santai pakai motor dari dago jam 6:00 sampe parkiran curug jam 9 lebih karena kita disasarin gps, Jika sudah sampai di gunung halu jangan percaya gps, saya di sasarin 😂
Ikuti petunjuk jalan dan tanya warga saja.

Jalan lewat cililin sudah mulai bagus jalannya di cor, tapi ya begitu masih banyak proyek jalan yg blom beres, pada bolong tengah2 jalan ati2 aja..

Oke sudah sampai,
tiket permotor 12rb sudah termasuk tiket masuk, parkir motor 5rb, ditagih pas pulang

harga makanan diparkiran nasi ayam sayur kacang 20rb 😁 gpp larisin guys kasian yg jualan disana pada sepi.

Oke star jalan kaki dari parkiran full trek turunan (wah bakal berat nih pulangnya) jalan santai menikmati view, jalannya lumayan kudu ati2 , sambil ambil video  kita sampai curug 30-40menit.

Di perjalanan banyak warung yang buka namun sayang sepi pembeli karena waktu kami kesana hanya ada kami yang turun dan 3 orang yang naik, tidak berapa lama datang 1 pasangan. Jadi kami tidak sepi2 amat..

Untuk curugnya sendiri bagus, besar, indah bisa di liat di foto, jalan bersih tidak ada sampah, pas kami kesana ada bapa2 petugas yg lg beres2, lapin itu tempat duduk, sasapu, baguss

Namun sayang jembatan tempat foto yang baru2 ini dibuat kayu nya sudah banyak bolong, dan licin, mungkin karena kena cipratan air terus jadi lapuk, kudu di akalin tuh cari bahan yang kuat buat kena air, pokoknya kudu hati2 pisan karena rawan jatoh..

Oke lanjut balik nanjak dikit, ketemu lah sama bapak2 ojek, disitu kami berdiskusi bersama istri mau jalan apa naik ojek aja? Setelah perdebatan panjang akhirnya kami naik ojek 😂😂 dengan tarif awal 35rb kami tawar jadi 30rb

Eh buset ternyata treknya ekstrim, licin, nanjak, tidak tega kami gan 😂😂😂 ya kami tambahin lah buat bapak ojeknya jdi 50rb/motor..

Kalo anda ada rejeki mending cobain dah pengalaman naik ojek ketika pulang dari curug malela sebab worthed bangett,,

Driver ojeknya juga berpengalaman walopun cuma pakai motor vega r tapi bisa antar kami ke atas, btw kami beratnya 97kg gan 😂😂 kasian makanya kami tambahin..

Dan kami pun pulang.. sekian semoga bermanfaat.."
4,di musim penghujan jalur dari parkiran kendaraan menuju curug cukup becek dan licin karena masih banyak jalur yg belum di buat dg baik dan di tambah parah dg motor ojek menuju curug semakin membuat rusak jalur tersebut.
5,"Meskipun jalur yang di lalui cukup jauh dan terjal, tp tempat nya indah dan bagus untuk untuk spot foto."
5,"Lokasi curug nya indahhh sejukkk, apalagi sekarang sudah di perbaiki.. Hanya saja kondisi jalan nya sempit dan becek kalau lagi hujan"
4,"Tidak disarankan kesini pada saat hujan.
Karena jalan menuju curug licin dan becek, Tapi ada ojek yang bisa ngantar ke Curug"
5,Perjalanan touring motor dari bekasi melewati Track saguling... Pas sampai curug terbayar kan dengan keindahan panorama alam sekitar curug yang masih asri...
5,Tempatnya sangat bagus cm saya akses menuju curugn jalannya masih tanah klo datang pas hujan sangat tdr di anjurkan
4,"Waktu itu  Rabu 9-Maret 2022
Perjalanan dr Depok jm 8 pagi sampai parkiran Curug jm 15 :00 memakan waktu 7 jm  krna jauhnya ada buka tutup pula di Cililin krna pengecoran jd menghambat  dan kita pun kesorean..
Tp kita ttp nekat turun pdhl trek ""diguyur hujan dr pagi"".kt mamang ojek yg duduk duduk diparkiran :
Kesorean bu...,,

Kita ttp nekat..hahaha..😄😀😃
Awal perjalanan ke bawah menuju Curug semangat,,
Walau jlnan becek.licin.tanah lembek . sepatu mendem smpe mu lepas.
Seperti sawah yg habis di bajak kerbau lah kira kira😄😃😃
Iya yg kita lewati itu jalanan air bukan nya jalanan orang.

Alhasil cm sepertiga trek sdh blepotan pula dan bbrp anggota keluarga pun ada yg terjatuh..sendal putus..
😀😀😃
Kita memutuskan balik lagi keatas pk ojek .. siasia  cape nya kita.😭
Perjalanan 1 jam dpt 3/4 perjalanan..kita naik lg karena sdh jm 16:00 sdh turun kabut. Takut gelap gluduk pula bersahutan,,🥺😨

Kata mamang ojek .kesini nya jgn musim hujan"
4,"Curug yang indah, sayang jalannya ke lokasi kurang bagus dan cukup jauh"
4,Sangat berkesan dan sangat bagus trek nya buat yang lagi program diet terimakasih 🙏🤗🤭 …
5,"Pemandangannya masih asri, perjalanan menuju lokasi melewati perkebunan teh, banyak spot untuk berfoto ria,
Untuk turun ke curug memakan eaktu sekitar setengah jam, sedangkan untuk naik sekitar 1jam, jalan setapaknya belum semua di beton, untuk naik bisa mengunakan ojek dengan biaya sekitar 30rb, perjalanan naik mengunakan ojek merupakan keasikan tersendiri
sayangny sudah mulai ada sampah berserakan, fasilitas umumnya juga belum memadai"
5,"Salah satu curug/air terjun yang besar di jawa barat setelah curug cikanteh di ciletuh
Akses  jalan raya ke curug ini sudah bagus. Ada tempat swafoto, tempat makan dan juga saung untuk bersantai.
Tolong jangan buang sampah sembarangan ya, mari ikut melestarikan alam."
5,"Bagus, tapi untuk para petualang untuk berhati², rute sangat licin di kala sehabis turun hujan"
5,"Perjalanan lumayan lelah tapi sangat memuaskan pas sampe lokasi...wow pokoknya 😍
Saya datang pas posisi abis banjir, Alhamdulillah pas Dateng cuaca mendukung untuk berkunjung 😊 …"
5,"Sangat mengasyikkan dan seru,  terlebih lagi sebelum sampai ketitik lokasi, saya dan temen-temen harus berjalan kaki menuruni bukit dan satu hal yang paling tidak saya sukai adalah naik ke atas lagi 😥😱😣. …"
5,Jalur trekkingnya gokil. Pemandangan curug nya mempesona....sungguh indah ciptaan sang Kuasa Allah Swt
5,"TempatNya bagus,naik turunNya keren nguras keringat banget🤣fotoNya aku ambil Oktober 2020 bareng alm temanKu😢 …"
5,Tempatnya bagus. Jln kaki gempor. Mending naik ojeg ke tkp nya.
5,"Curug nya Indah dan alami, perjalanan menelusuri jalan setapak cukup menantang dan menyenangkan"
5,mantaaaap meskipun harus jalan kaki sekitar 30 menit
4,"Wisata alam yang terletak di Desa Cicadas Kec. Rongga Kab. Bandung Jawa Barat sering disebut Air Terjun Niagara mini atau Curug Malela telah banyak memikat wisatawan untuk menikmati sejuknya udara, hijunya pemandangan dan gemuruh suara alunan musik air terjun yang  berasal dari hulu sungai bagian Utara Gunung Kendeng / Gunung Patuha / Kawah Putih yaitu sebuah gunung berapi yang terletak di sebelah barat Ciwidey yang telah mati, kemudian mengalir melintasi sungai Cidadap.
Curug Malela dulu sebelum populer saat ini dinamakan Curug Kuda karena bentuknya melingkar  yang mirip dengan telapak kaki kuda dengan air yang mengalir cukup besar disekelilingnya sehingga memikat Tuan dan Noni Belanda untuk berkunjung ke curug ini disela kesibukan mengurus perkebunan teh yang terhampar ratusan ribu hektar yaitu Perkebunan Teh Montaya.
Dulu orang sekitar Curug Malela banyak yang tidak tahu keindahan Curug Malela karena dianggap angker penuh misteri mistis. Sehingga banyak yang melarang untuk datang kelokasi Air Terjun /  Curug Malela, termasuk saya dan teman teman pada tahun 2000 ketika mau berkunjung dilarang oleh penduduk setempat untuk menuju lokasi dengan alasan tak jelas tapi saat ini (2018) penduduk setempat Curug Malela menjadikan lahan usaha kuliner, dll.
Infrastruktur lokasi wisata Curug Malela saat ini telah banyak perubahan untuk memanjakan pengunjung, jalan telah di aspal sampai tujuan, fasilitas mck, mushola, wahana permainan anak (sederhana), trek off road sepeda motor, dan tempat kuliner berjejer cukup banyak.
Jarak lokasi wisata dari kota Bandung +/- 76 km atau 3 jam perjalanan dengan sepeda motor atau mobil, melewati Kec. Cililin, Kec. Sindang Kerta, Kec. Gunung Halu, dan Kec. Rongga."
4,"Wonderfull place for waterfall hunter 😍
jarak dari post pertama tempat parkir menuju curugnya -+ 1Km berjalan di jalan yg telah disediakan yang medannya menjorok kebawah ,bagi yang tidak sanggup untuk berjalan kaki jangan risau karna terdapat juga fasilitas ojek untuk menuju curugnya yg harganya lumayan mahal karna medannya berlumpur dan curam ,so far this is a good place 👍"
5,Capek perjalanan terbalas dengan pemandangan alam yang indah 👍👍 …
4,"Tempatnya sejuk,keren dan indah tp perlu badan yg fit buat sampe ke Curug nya,perjalanan pulang tenaganya harus 2x lipat sama tenanga sewaktu mulai perjalanan ke curug"
5,"sekarang akses jalan ke curug ini udah lumayan bagus, dibandingkan 5 tahun yang lalu, dulu mah butuh perjuangan banget buat sampe sini, lokasinya curug ini juga cukup jauh dari kota Cimahi sekitar 2-3 jam naik motor"
5,"Nyampe 17:30 lnjut kebawah jam 18:00 mantap suasana 1 safar,.."
4,"Wisata alam yg recommended pisan...
setelah berpeluh dgn sepedah
terganti dengan indahnya suasana alam"
5,"Curug Malela bandung..
Bila kesini, gunakan alas kaki yang proper dikarenakan jalan setapak menuju curug cukup landai dan berdebu..
Cukup jauh jarak dari parkiran menuju curug..
Tapi jangan khawatir bila lelah untuk balik naik dari curug menuju parkiran karena banyak warga yang berprofesi menjadi tukang ojek..
Semakin jauh jarak keparkiran maka harga atau tarif ojek pun relatif lebih mahal...😅😅"
4,"Curuknya sih bagus, cuma sayang trek dari parkiran ke curuknya masih jelek, jalan tanah merah."
5,Salah satu hidden paradise di kabupaten bandung barat...medannya cukup berat siapkan fisik dan mental...tiket masuknya cuma 5000 perak aja..klo ga kuat jalan ada banyak ojeg yg siap nganter...tapi jgn dikira enak da gampang juga pake ojeg disini bener2 diuji adrenalinnya
5,Jalur akses kelokasi penuh tantangan tetapi hasilnya mengesankan. siapkan mental dan fisik buat tracking kesana.
5,"Tiket masuk per org 5 rb , parkir mobil 6 rb .. akses jalan menuju kecurug tolong di perbaiki lagi supaya lebih mudah tuk di lewati , Pemandangan di Curug nya asri sekali begituh juga Curug nya indah bangetttt .. memuaskan 😎👍 …"
4,"Perginya asik, pulangnya asik banget...,😂 Bikin badan remuk …"
4,Seru banget jalan menuju curug bagi lansia seperti saya.. baliknya ga kuat jalan..naik ojek lebih seru drpd jalsn kaki pengalaman yg tidak terlupakan
5,"Tempat wisata curug Malela...niagara Bandung Barat yang belum begitu banyak pengunjung datang dari luar Bandung, karena area yang cukup jauh untuk berjalan ke lokasi...tapi suka bangeet...bahagia bisa sampai dan menikmati air terjun indah dan asri"
4,"Air terjun yang eksotis, niagara mini di jawa barat.perlu penataan yang lebih agar pengunjung merasa lebih nyaman datang kesini"
5,OJEK PARIWISATA YANG SANGAT INDAH EAJIB KAMU KUNJUNGI cek photo lain d ig saya @taufiksanjaya.id
5,Bagus bnget air terjunnya cuma......jalannya yg bikin lemas tpi terbayarkan dgn keindahan nya .......baliknya naik Opal jalannya jga cukup menguras adrenalin.
5,Dari Bandung lumayan bagus jalan a jejak gowes 😄🍩🎉🚴 …
5,"Tempat wisata bandung barat, tempatnya asri banget, nyaman dan bagus buat swa foto . Gak akan nyesel main ke sini. Harga tiket sangat terjangkau buat semua kalangan. Recomended."
5,It's amazing😘 meski perjalanannya menguras tenaga dan mengundang dahaga tapi terobati saat sampai di lokasi. …
5,"Treking aman, gak ada yg sulit. Air terjunnya bagus, area juga bersih banget. Cuma gak bisa mandi/berenang di curuq ini. Indaaahhhh"
