rating,review
5,"Buat yg ga mau jalan nya jauh2, curug ini pas.. tangga ga terlalu banyak. Sdh aman, krn sdh di siapkan spot2 teras tempat photo. Kalo ke bawah tempat air nya jg msh aman. Kami dtg pas hujan turun, jd agak berbahaya untuk turun lgs ke air. Cipratan air kencang sekali, perih kena mata.. sekujur tubuh lgs basah kuyup. Banyak warung tersedia, lesehan jg ada. Toilet dan kamar ganti tersedia. Ramah2. Tiket masuk 10rb per org, dpt minuman ringan botol. Lokasi pinggir jalan. Parkir aman."
5,"Curug Cinulang atau ada juga yang menyebutnya curug sindulang merupakan wisata alam air terjun yang sangat terkenal di daerah cicalengka yang terletak di provinsi jawa barat, karena sangat terkenal air terjun ini sampai dipopulerkan oleh seorang penyanyi khas Sunda yaitu Doel Sumbang dengan judul lagu Curug Cinulang dan lagu nya sangat enak di dengar 🎶.
Terakhir kali saya kesini bulan Juni 2023 kemarin pas hari libur dikenakan biaya masuk sebesar 25.000 per orang dan kita mendapat air minum teh dalam botol gratis, untuk areanya sekarang menjadi lebih bersih nyaman dan sejuk. Banyak spot foto juga yang baru dan ada spot foto yang unik kita bisa berfoto sangat dekat dengan air terjun tanpa harus berbasah basah ria poko nya mantap.
Cocok juga buat liburan bareng keluarga soalnya kita bisa juga mengajak anak anak untuk berenang di sekitaran air terjun hanya kita tetap harus hati hati dalam mengawasi anak anak, liburan bareng temen pun bisa jadi pilihan karena banyak area buat healing nya.
Jadi kalau ke sumedang atau cicalengka jangan lupa mampir ke curug Cinulang yaaaa..."
2,"Dibandingkan dengan curug Ngebul-curug Cinulang lebih rendah – ketinggian curug Ngebul sekitar 75-80 m -curug Cinulang 25-30 m - ada tiga curug di Cinulang tetapi hanya dua yang berdampingan membentuk air terjun-satu lainnya kering – lompatan air terjun Selatan langsung mencapai kaki curug sedangkan yang utara sekitar empat kali membentur dinding tebing membentuk curug-curug mini – meskipun berjarak sekitar 30-40 m dari curug - tanah dan batuan basah terkena percikan butiran halus air - dengan mobil land rover perlu waktu sekitar 1,5 jam untuk tiba di lokasi dari Bandung- pos tiketnya berada di tepi jalan raya-membayar tiket masuk Rp 20 000/orang dengan bonus satu botol aqua atau sprite atau coca cola atau teh botol – plus parkir 15 000/mobil – menuruni tangga semen yang terkelupas diamankan pagar pipa pralon yang copot – warung2 yang dibangun seadanya bertebaran dari sisi jalan raya sampai ke dekat sungai di bagian bawah curug – konstruksi semi permanen untuk teras pandang juga jembatan anyaman bambu menambah runyamnya kawasan Cinulang – bangunan2 darurat itulah yang menyebabkan keindahan kedua air terjun tidak bisa dinikmati dengan nyaman dan leluasa – Curug Cinulang memungkinkan untuk didekati lalu memotretnya secara paripurna – dengan cara menyeberangi sungai dari sisi selatan ke sisi utara - melangkahi batuan besar yang ada secara ekstra hati2 – di kaki curug pengunjung bisa menikmati arus air di kolam setelah melompat dari ketinggian atau memotret lompatan air dari air terjun utara – di tepian sungai di atas bebatuan bisa ditemui capung atau papatong mini dengan sayap indah – ada yang berwarna oranye – ada yang hijau bahkan ada yang violet – warna sayapnya baru bisa diidentifikasi ketika capung terbang mementangkan sayapnya – sementara capung lebih suka diam menikmati kehangatan bebatuan yang terkena cahaya matahari pagi – bagi yang hobinya selfi – kehadiran capung2 kecil ini mungkin terabaikan – pada kondisinya saat ini – penataan ulang curug Sinulang sangat rumit – pengelola sudah mengorbankan sebagian keindahan curug dengan meliarkan perluasan lokasi warung-warung juga toilet – membuka peluang pedagang memperoleh income dari pengunjung – mengundang maling mengangkuti barang dagangan warung yang ditinggalkan di dalam lemari darurat – belum lagi layout kawasan yang kocar kacir – kesemuanya mereduksi keindahan alami curug Sinulang secara signifikan"
4,"Untuk Harga tiket masuk Rp. 25.000/Orang Free Air Minum satu botol
Pro kontra sih ada yang bilang standar ada yang bilang Mahal juga.kembali lagi ke orang yang mengunjungi tersebut...

Untuk tempatnya lumayanlah nyaman, disuguhi pemandangan Alam yang lumayan indah, Air Curugnya gak terlalu derasa apa mungkin lagi musim Kemarau yaaa, overall lumayan enak untuk spot foto, berenang dan lain-lainnya jugaaa mantap

Hanya saja kurang untuk tempat istirahat, kurang tersedianya saung untuk pengunjung, ada sihhh saung untuk pengunjung tapi banyak yanng digunakan oleh pedagang, apa emang itu dikhususkan untuk pedagang yaaa???

Entahlah...."
1,Mahal tiket 25rb per org. Gabisa main air karna arus deras banget pokoknya kurang rekomen deg
5,"Curug cinulang di cicalengka sangat muda di capai baik mobil or motor.. dengan petunjuk g map lbh gampang..
Kendaraan tinggal kita parkir di dekat pintu masuk.. dan kita jalan 10 menit menurunin tangga dengan memandang curug nya.. sampai kita di dasar curug.. ternyata ada 3 curug di lokasi curug cinulang..
Harap berhati2 kalau jalan di antara bebatuan yg licin.. gasssskeuun..🍭"
4,"Sudah tidak asing lagi bagi penulis khususnya dan warga Bandung umumnya karena Curug Cinulang ini tidak jauh dari kota Kecamatan Cicalengka siapapun warga Bandung sudah tentu tahu tempat wisata yang satu ini, Curug yang indah yang tidak bosan bosan untuk datang sekedar untuk memanjakan diri sambil menikmati pemandangan sebelum sampai ke tujuan yaitu Curug Cinulang, dan tidak jauh dari Curug kita bisa juga ke gunung putri yang bisa keluar atau turun dari daerah Nagreg, kami biasa dengan komunitas sepeda dari desa Ciparay kab. Bandung sudah beberapa kali datang ke Curug dan ke gunung putri, untuk sahabat gowes penulis rekomendasikan untuk coba bergowes ria ke Curug Cinulang dan mencoba juga ke gunung Putri sekian salam gowes"
5,Jalan ke arah sana ada sebagian yang agak bergelombang dan rusak/ bolong. Harga tiket masuk 20 ribu Sabtu dan Minggu dapat minuman..untuk parkir 5000/ motor. Sayang di dalam banyak bangunan warung jadi kesannya kumuh..sampah juga berserakan padahal sudah ada plastik sampah hitam besar..
5,"Tiket 25 ribu per orang (dapet aqua), parkir motor 5 ribu. Pangling jalanan menuju sini jadi bagus setelah zaman sekolah 14 taun lalu kesini jalanannya duh. Skrg jalanannya mulus bgt."
5,"Akses menuju lokasi sudah bagus, parkir luas, tiket masuk relatif murah, sebanding dengan keindahan 2 curug kembar yang jadi objek wisata. Terdapat spot foto yang pas dan cukup luas dengan latar air terjun, sangat bagus.

Tapi hati-hati untuk wisatawan yang membawa anak kecil, bagian dasar air terjun berbatu dan terjal dengan aliran air yang cukup deras, tidak begitu cocok untuk berenang. Meskipun tepat di bawah air terjun ada kubangan (leuwi), tapi saya sendiri tidak merekomendasikan berenang disitu.

Saran untuk pengelola, untuk memperbaiki jembatan yang menyeberangi sungai."
4,"Abaikan tiket masuk yang 25.000 perorang. Abaikan warung warung yang posisinya mengganggu keindahan, abaikan juga bangunan gede yang menjorok ke arah Curug.

Curugnya sendiri keren, airnya jernih dan indah.

Jangan hanya liat dari jauh, Turunlah ke bawah, susuri bebatuan di bawah air terjun, nikmati dinginnya air, sentuhlah. Segarrrrr."
5,"Lokasinya terletak dipinggir jalan, lahan parkir juga terbatas, air terjunnya masih alami keren banget, udaranya cenderung sejuk , disini diarea menuju air terjun banyak sekali warung warung yang menjual makanan dan minuman namun karena tidak tertata dengan baik sehingga kesannya menjadi kumuh dan kotor, banyaknya sampah serta bambu  atau kayu dari kios yang berjualan membuat view nya jadi tidak menarik, sayang sekali pemandangan jadi terganggu, alangkah baiknya  bila pengelola kembali ditata sehingga pemandangannya indahnya dapat dan yang berjualan tetap dapat menjual dagangannya,"
5,"Air terjun/curug yg tidak melewati jalan setapak alias deket jalan raya😍
Tempat nya bagus untuk ber foto dan enak menikmati suara air jatuh

Termasuk Tantangan untuk yg suka gowes"
5,"Jalan ke arah Curug relatif bagus, beberapa jalan berupa cor, namun ada yg cukup rusak di beberapa titik.
Tempat parkir mobil dan motor tersedia.
Banyak warung
Kekhawatiran terkait pungli relatif bisa ditepis

HTM Rp 25.000,- per orang nanti bisa ditukar dgn 1 botol minuman, air mineral atau teh kemasan"
5,Tempatnya .enak sejuk untuk pedagangnya bersih tempatnya .  Parkirannya juga aman . Ini yang saya ambil gambar bagian atas dari Curug yahh .  Di mesjid yg belum di pergunakan . .enak buat istirahat sejenak sambil liat pemandangan nyaa .
5,"Salah satu tempat wisata  di Cicalengka, menuju ke curug kita melewati beberapa perkampungan dan cafe.. sebagian jalan sdh di beton, view sepanjang jalan juga bagus."
4,"Tiket mahal untuk fasilitas yg biasa aja. Banyak warung yg tutup dan ambruk. Akses jalan sudah bagus. Yuk pengelola lebih di tingkatkan lagi ya..

Harga tiket : 20.000/orang free teh gelas botol/susu"
5,Mantap... Semoga dijaga selalu kelestarian alam. Tempat yang enak buat liburan keluarga atau teman.
5,"Ga begitu melelahkan untuk sampe ke bawah curug karna termasuk dekat berbeda dengan curug pelangi saya hampir blackout sudah sempoyongan disini bisa liat pelangi bersebrangan antar 2 air terjun kalo turun kebawah akan pasti basah ada banyak warung kecil, tangga jadi kalo cape bisa berhenti di area seperti balkon ada dangdut (weekend??) Saya rasa cukup oke cuma tempat nya memurut saya jauh sekali dari kota bandung"
5,"Ok sih
Haya saja sampah mungkin karna di atas perjampungan yah jadi banyak sampah"
5,"akhirnya bisa ke sini juga, dari kecil taunya dari lagu sama video clip."
5,"Curug Cinulang atau yang kerap disebut dengan Curug Sindulang ini berlokasi di Desa Sindulang, Kecamatan Cimanggung. Terletak berbatasan dengan Kabupaten Sumedang, tempat wisata ini tepatnya berada di wilayah bagian timur Kota Bandung, Jawa Barat dan termasuk dalam kawasan Taman Buru Gunung Masigit Kareumbi.

Pemandangan dan sensasi alam air terjun Curug Cinulang selalu menjadi daya tarik wisatawan yang datang, wisatawan bisa melihat keindahan tebing-tebing yang menjulang tinggi yang sangat eksotis. Air terjun di tempat wisata ini mempunyai tinggi kurang lebih tiga puluh meter, tentunya dengan ketinggian tersebut, air terjunnya mampu menghasilkan suara yang menenangkan hati. Namun, karena alirannya cukup deras, para pengunjung tidak disarankan untuk berendam terlalu dekat dengan air terjunnya karena dikhawatirkan terkena jatuhan-jatuhan kikisan bebatuan yang dibawa dari atas.

Ya namanya juga air terjun, letaknya pun cukup terpencil, anda tidak bisa memarkirkan kendaraan saja kemudian masuk ke tempat ini, namun anda juga diharuskan untuk melakukan trakking singkat terlebih dahulu, itung-itung olahraga dulu lah sebelum menikmati keindahan pemandangan alam di Curug Cinulang ini.

Untuk dapat masuk ke tempat wisata yang menyenangkan ini, anda hanya akan dikenakan biaya Rp 5.000,- per orang nya. Sebaiknya juga anda menggunakan sandal atau sepatu yang tidak licin mengingat lokasi air terjun ini medan nya cukup licin. Selain itu, disarankan juga untuk anda membawa baju ganti dan makanan ringan karena ketika masuk curug nya, akan cukup sulit untuk menemukan beberapa warung makan."
5,"wisata alam yang cukup infah dengan derasnya air terjun yang membahana, tiket masuknya 10.000 rupiah per orang, bisa bawa sepeda masuk. Banyak jual makanan di dalam, ada lahan parkir di atas curugnya dekat pintu masuk. Dekat dengan wisata dreamland."
4,"Curug cinulang, perjalanan dari jalan raya cicalengka kurang lebih 30 menitan
Tiket masuk dewasa 15 rb anak 10 rb dapat minuman
Parkir 10 ribu plus titip helm
Akses ke lokasi dekat dari pintu masuk, menuju area curug cukup curam tapi aman
Banyak spot foto menarik disini, dan sebaiknya bawa baju ganti dan minum
Ramekuen curug kembar cinulang!!!"
4,"Akses jalan bagus namun menanjak, track menuju curug dari pintu utama tidak terlalu jauh. HTM @15K/orang (sudah dapat minum frestea / cocacola) .

Pada saat kesana air nya sangat deras. Dan bener2 deket di depan mata. Bagus sekali. Namun untuk lansia dan anak2 kurang cocok. Karena agak licin."
5,"Curugnya bagus, ditempat ini sekarang lebih nyaman, banyak yg berubah, pokonya enak deh suasananya."
5,"Pertama, Harga Tiketnya sekarang jadi 20.000 per orang udah bonus minuman kecil sudah turun. Kesini kalau weekday pagi-pagi enak.... dapet pelangi di Air Terjunnya tempatnya indah tapi kalau yang mau turun berenang hati hati aja batunya licin dan berlumut. bintang 5 pokoknya.

Kalau yang pakai kendaraan motor nanti bayar parkirnya cuma 5ribu rupiah."
1,"Tempat wisata yg kurang terawat dan sepertinya di kuasai preman karena tiket masuk tertera 20K tapi bayar bisa 2 kali lipat dan ada 2tiket yg berbeda satu resmi dan satunya??
Sebagai travel vloger yg sudah banyak ke tempat lain di indonesia sangat kecewa terlebih saya sendiri lahir dari cicalengka."
5,Setiap akhir pekan kada 2 p3kan selalu k3sini karena ini jalur gowes tanjakan nya landai panjang pas buat gowes sambil teh lemon
5,"Saat ke Curug ini, air sedang deres2nya. Keren loooh, kalo mau basah2an di sisi lain ada curug yg airnya lebih bersahabat..🤭

Jangan takut utk basah2an, karena ada kamar mandi utk membilas badan setelah main2 air. Seger banget airnya.

Abis main air, pasti laper. Nah banyak warung yg jualan makanan dan minuman."
5,"Bagus, air deras. Orang ramah"". Banyak penjual. Tempat bersih, setiap sudut ada tempat sampah. Hanya saja pas kemarin ada bekas longsoran, tapi cepat dibersihkan jadi bisa turun sampai ke curug. Htm nya 10k/orang. 5k/motor."
4,"Tempat parkir hanya untuk sekitar 10-12 mobil, sisanya parkir di pinggir jalan. Tarif parkir mobil Rp.10.000.

Tiket masuk Rp.7500 per orang. Untuk mencapai lokasi sudah dibuatkan undakan yang disemen meskipun ada sebagian anak tangga yang masih belum disemen.

Pengunjung bisa dengan sangat nyaman menyaksikan dan berfoto air terjun dari bangunan yang dibuat tepat di depan air terjun.

Fasilitas toilet masih perlu ditambah. Perlu edukasi kepada pengunjung melalui poster & sign board agar tidak membuang sampah sembarangan terutama sisa makanan."
5,"Curug ini begitu menawan
Aksesnya mudah dan bagus
Pengunjungnya lumayan banyak dan ramai
karena masih di situasi pandemi covid-19 harus tetap pakai masker dan jaga jarak
Harga tiket masuk rp 10.000 itu murah dan keasriannya jauh melebihi harga tiket masuk itu sendiri
Mengenai fasilitas umum yang disediakan sangat lengkap mulai dari mushola,penitipan tas atau pakaian kemudian wc, kamar mandi juga kamar bilas didalam lokasi juga ada panggung senin budaya sabilulungan dan menurut informasi yang saya dapatkan pertunjukan ini hanya ada di hari minggu
Sangat disayangkan adalah mengenai sampah yang kurang diperhatikan oleh pengelola juga pengunjung, sampah berserakan di lokasi dan saya melihat pengunjung membuang plastik bekas jajanan ke aliran sungai dekat curug
Menurut saya harga jajanan di lokasi curug juga lumayan mahal walaupun wajar karena  di tempat wisata namun bagiku lebih baik bawa makanan sendiri dari rumah
Semoga segala potensi yang ada bisa lebih di kembangkan"
5,"Paling seger kalau berendam di bawah dekat air terjunnya,
hati-hati kalau mau hujan, air akan deras dan berubah warna..sebaiknya jalan berendam"
5,"Kesan pertama di gerbang masuk, disambut preman berpenampilan garang(tapi ramah sih)
Kantin yg kurang Ter tata
Tapi lumayan lah......
Saran: tiket masuk kasih murah aja...
Beri aturan dan tatatertib. denda yang mahal jika melanggar aturan( buang sampah sembarangan, merusak lingkungan, dll)"
5,"Bener-bener indah, sejuk, nyaman, fasilitas pendukung lumayan lengkap, disediakan tempat khusus bagi yang ingin berselfie ria dengan background air terjun tanpa harus turun ke bawah yang lumayan berbahaya karena bebatuannya licin.
Tempat parkir aman karena ada penjaganya, mushola, toilet, tempat ganti baju tersedia disini."
4,"Lokasinya nggak yg terlalu jauh dan pelosok banget, jalanan menuju ke sana masih cukup bagus dan waras. Mendekati lokasi juga pemandangan di sisi jalan bagus dan indah.

Bayar parkir 5rb, tiket masuk 5rb. Nggak jauh dari pintu masuk ada panggung dangdutan kecil yg dikelilingi banyak warung. Dari atas ke bawah air terjun cukup banyak tangga yg harus dilewatin, waktu balik ke atas lagi pasti cukup ngos-ngosan.

Asik lah ya makan sambil lihat air terjun, sejuk.

Mungkin lain kali bakal ke sini lagi."
3,"Bosan main ke air terjun di wilayah lembang, akhirnya saya mencoba mengunjungi air terjun ini, apalagi pernah diabadikan juga dalam sebuah lagu tradisional sunda jadi penasaran seindah apa air terjun ini hingga dijadikan lagu

Kelebihan :
+ akses jalan menuju air terjun ini jalannya cukup bagus, menggunakan google maps dan sedikit bertanya sampai ke lokasi dengan tepat
+ harga tiket masuk Rp.10.000/org, tiket parkir motor Rp.5.000 jadi masih terjangkau, untuk parkiran dipinggir jalan tapi masih cukup luas
+ lokasi air terjun berada dibawah, berjalan lagi dari tiket masuk sekitar 100 m lagi ke bawah, akses jalan ke bawahnya sudah baik karena sudah menggunakan tangga, sedikit melelahkan turun kebawahnya tapi suara air terjun kembar yg deras dan pemandangannya yg cukup indah dengan lokasi masih cukup asri dengan masih banyak pepohonan yg memanjakan mata membayar sedikit kelelahan tersebut, selain itu ada tempat seperti jembatan yg lumayan menjorok ke arah curug yg bisa di pakai untuk berfoto dekat dengan curugnya
Curug ini cukup deras dan besar airnya sehingga batu-batu disekitarnya becek dan licin, jadi harus berhati-hati jika ingin berfoto dekat dengan curugnya, walau di dekat curugnya tidak bisa dipakai bermain air, terdapat curug panjang dengan aliran air yg tidak terlalu deras di sisi kiri curug cinulang ini dimana anak-anak bisa bermain air dengan aman
+ toilet, kamar mandi serta warung banyak tersedia ditempat ini
+ terdapat lumayan banyak kursi-kursi untuk duduk selain itu ada tempat penyimpanan tas di dekat curugnya bagi anak-anak yg ingin bermain air.

Kekurangan :
- masih banyak sampah bertebaran ditempat ini, ulah pengunjung yg tidak taat dan kurang dibersihkan oleh pengelola juga
- terlalu banyak warung ditempat ini, jika penataannya rapi sih tidak apa-apa, tapi karena kurang rapi sehingga tempat ini terlihat sesak oleh warung-warung, sampai dibatu-batu licin dekat curugnya ada yg membuka warung kecil juga
Memang warung-warung ini untuk membantu perekonomian warga sekitar tapi semoga lebih dirapikan lagi sehingga tidak mengganggu keasrian curug ini

Kesimpulan curug ini tetap layak untuk masuk di daftar wisata alam yg wajib dikunjungi, tapi turunkan ekspetasi saja, curugnya memang besar dan indah, tempatnya cukup asri tapi terlalu banyak warung yg tidak tertata rapi jadi menurunkan keindahan tempat ini, tapi tidak rugi juga jika menyempatkan waktu ke tempat ini karena di dekat wilayah curug ini terdapat beberapa destinasi wisata lain seperti cicalengka dream land dan hutan Masigit Kareumbi jadi jika bermain ke curug ini tidak terlalu memuaskan bisa lanjut mengujungi 2 tempat tersebut yg tidak terlalu jauh juga lokasinya dari curug ini."
5,"Curug cinulang sangat bagus pemandangan/air terjunnya sangat indah segar,saya sangat suka sekali,bagus untuk berwisata liburan,menenangkan pikiran menjadi rileks."
3,"Lewat wee..tapi lumyan keren perjalanan dan panorama nya,.."
5,"Lokasi dari pusat kota bandung tidak terlalu jauh. Tempat berada di sekitar kota jatinangor. Hanya macet saja di perjalanan jika weekend. Jalan menuju lokasi kurang baik dan agak sempit. Untuk kendaraan roda 2 harap menggunakan masker, karena banyak debu dan ada perbaikan selokan di bahu jalan. Harga tiket cukup baik 10rb, balita tidak dipungut biaya. Penjaga pos tiket dan security cukup ramah. Harga makanan dan minuman cukup normal untuk ukuran tempat rekreasi. Tempat cukup asri dan penataan lokasi toilet, warung, jembatan cukup baik dalam perawatannya. Untuk manula, harap dibimbing karena jarak tangaa cukup tinggi dan lebar, serta banyak jalan batu jika ingin mencapai dasar lokasi air terjun."
4,Harga tiket masuk nya 10k pemandangannya cukup indah sayang yang berjualan sampai ke bawah tangga curug jadi mengurangi keindahan nya demikian juga penataan spot poto nya menghalangi yang poto2 dari tangga nya. Semoga ke depan nya penataan nya lebih baik sehingga makin banyak yang berkunjung & jangan lupa jaga kebersihan untuk para pengunjung. Salam lestari.
5,Pertama kali ke cirug cinulang gila keren banget curugnya tinggi aksesnya jalannya mulus mobil masuk suka ada pelangi kexil gitu muncul di air ada sport potonya juga kamar mandi ada tukang jualan juga banyak
3,Saat saya berkunjung sedikit gerimis. Air curug mulai kotor dan sangat deras. Serem juga yaaa... Selain itu disini cukup kumuh. Para penjual disana merusak pemandangan  hehehe... Susah juga cari spot foto saat gerimis seperti ini. Dengan tangga dan jalan yang curam dan licin. Sebaiknya datang saat pagi supaya air terjunnya bagus dan debit air yang turun tidak terlalu besar.
4,Akses jalan kesana terbaru hari ini lagi di cor jadi kalau mobil tidak bisa lewat kalau motor masih ada alternatip jalan lain kalau mobil harus lewat parakan muncang setelah pasar dan kondisi di curug cinulang nya juga sedang berbenah jadi kondisi untuk berwisatanya juga aga terganggu semoga cepat beres agar kalau nanti wisata kesana lagi pengunjung bisa nyaman menikmati keindahan alam di curug cinulang
4,"Air terjun yang deras dan indah.

Namun sayang pengelolaan lokasi yang kurang maksimal sehingga jalanan sudah bertambah rusak

Jembatan bambu pun kian reot.

Namun, dengan harga masuk 5.000,-/orang lokasi ini sangat ramai dikunjungi wisatawan lokal."
4,Air tetap deras walaupun musim kemarau berkepanjangan waktu kmr berkunjung 29 sept 23..terletak di pinggir jalan sayang akses kendaraan umum jarang
4,"Air terjun yang indah dengan 2 aliaran air yang segar. Sangat mudah akses dari Cileunyi tinggal mengikuti jalan sampai ke Bypass Cicalengka, nanti kalau ada petunjuk menuju Rumah makan Aki&Enin belok kiri, setelah sampai di perempatan di bawah jembatan belok kiri lagi. Fasilitasnya terbilang cukup lengkap dan tidak sulit parkir disini"
5,"Tempatnya bagus, menyegarkan, air terjunnya cukup cantik, ada 2 spot air terjun, bisa dilihat dalam di tempat yang sama, ada pedagang juga kalau dingin dan lapar, ada tempat untuk ganti pakaian dan kamar mandi, biaya masuknya murah, terakhir kali berdua cuma 17 ribuan, coco deh untuk ajak keluarga, pasangan, atau ngeceng bareng temen"
5,"Akses nya mudah di lalui, jalan ke sana sudah menggunakan aspal beda dengan akses ke curug lain nya yang masih bebatuan, dan ke atas nya lagi ada objek wisata lain nya yaitu dreamland taman al-qur'an"
4,"Tempat wisata air terjun yang viewnya bagus
Tapi sayang fasilitas permainan kurang lengkap"
4,"sekarang jalan menuju lokasi dah lumayan bagus sudah beraspal namun sejati nya blm terlalu mulus tp lumayan lah,parkiran kurang memadai,mungkin keterbatan lahan,akses jalan menuju curug udah pake pavingblok cuman blm sempurna,yg sangat disayangkan adalah terlalu banyak tempat berjualan sampai2 ke area curug nya jd mengurangi kesan alami nya...."
5,Disebut juga Curug sikembar karena memang ada 2 Curug yang jaraknya berdekatan di lokasi tersebut.. @destinasi wisata baru di daerah Bandung barat yang perlu dikembangkan oleh Pemda setempat
5,"Lokasi di cicalengka -bandung timur , dikelola oleh pokdarwis.
pemandangan indah air terjun dari kejauhan cukup indah.
sarana parkir dan penjual makanan cukup apik"
5,"Mungkin tempat ini belum se-populer Kawah Putih atau Tangkuban Parahu, tapi bisa jadi wisata alternatif bagi yang sedang berkunjung ke bandung, lokasinya juga tidak terlalu jauh dari kota bandung, masih bisa dijangkau dengan transportasi umum (KRD Bandung Raya) sampai stasiun cicalengka, dari stasin cicalengka bisa menggunakan ojeg konvensional atau ojek online.
Harga tiket masuknya bisa dibiliang sangat terjangkau, Rp 10.000.
Hanya saja banyak pedagang yang berada di sekitar area air terjun sehingga mungkin membuat keindahan tempat ini jadi sedikit berkurang."
