rating,review
3,"Curug cipanas menjadi curug cianyeuup pas musim liburan. Udh gak berasa panas lg airnya.
Cocok buat kaum mendang mending masuk cm 30rb. Kl buat yg punya duit lebih mending ke tempat lain🫠🫠

Gate masuk semrawut gubuk doang. Dijaga bapak2 tanpa palang pintu masuk. Lgs dipanggil bapak2 takut kami masuk tanpa beli tiket wkwk.

Tempatnya kotor, gak ada tempat khusus buat duduk. Saung udh abis. Sewa tiker suruh cari lapak sndri.
Jauh2 dari jakarta. Dsruh kesni lg ogah ameett"
1,"Dtng ke Curug Cipanas Krn liat di ig,keliatan bagus,nyaman dan yg paling penting adl berendam di kolam pemandian air panas yg ada disana. KENYATAAN nyaaaaaa,,, pas masuk gak seperti yg di sosmed, tempat bilas jorok, tikar yg dijemur bnyk laler, tikar yg di sewa pun bnyk bngt laler ntah knp jorok bngt. Daaann yg diluar Nurul adl smua kolam yg ada disana itu air nya GAK PANAS SAMA SEKALI,ini salah dmn yak? Apa kompor nya kehabisan gas atau apa???  Niat berendam unt rileksasi tau nya kondisi real nya Kya bgt. Dah laaahh,, gak smpe 15 mnt disana lngs balik badan balik pindah destinasi lain!"
4,"Saat Ke Lokasi Sedang Musim Hujan Jadi Kondisi Air Kurang Jernih.. Tapi Petugasnya Sangat Informatif Menginfokan Kondisi Terkini dan Memberikan Pilihan supaya pengunjung tdk Kecewa.. Pelayanannya Bagus , Suasana Alami, Air Tidak  sepanas sesuai ekspektasi, Hangat Saja tapi cukup buat Anak anak Main Air, Ada Pilihan Saung, Tenda, Glamping sesuai kebutuhan. Untuk Sky View Juga Oke. Next pengen nyobain Kemping disini, Kalau Cuaca udah bagus.. Tankyu Curug Cipanas"
4,"Pengalaman pertama kesini karna anak penasaran pgn rasain camping walau tidak menginap kesan pertama buat saya sih masih oke kbtulan pas ksna hari minggu tp ga begitu rame dan camp saya kebagian camp a11 sangat nyaman depan bgt kolam tidak depan depanan dengan org lain cocok bgt buat kaum introvert seperti saya berasa vip kolam nya krna bagian kolam depan saya sepi . Nahhh saya jg ingin anjurkan untuk PENGUNJUNG TOLONG KEBERSIHAN ITU JGN HANYA D TUNTUT KPDA PIHAK AREA TAPI KITA JUGA BS SAMA"" MENJAGA KEBERSIHAN APLG KAMAR MANDI KALO MAU BOKERR SIRAMMM DONG ITU TAHI NGAMBANG TAUU !!AIR PADAHAL BANYAK KENAPA SUSAH SEKALI UNTUK SIRAM SIH HERANNN MANA NASI BERSERAKAN AREA KOLAM BUU IBU KLO MAU NYUAPIN JG TAU TEMPAT AJARKAN ANAK SEJAK DINI ATURAN MAKAN YG BAIK DAN BENAR . MANA PLASTIK ASAL BUANG AJA KEKOLAM .. KALO MAU KOMPLAIN KRNA TEMPAT NYA JOROK SALAHIN JG PARA PENGUNJUNG NY yg pada oon dan jorok"
4,Liburan murah dengan berendam air hangat dari gunung. Harga cukup ramah. Hanya air yang tidak panas sehingga malam hari dingin sekali.
4,"Suasananya bagus,.. Udaranya segar.. Cocok untuk liburan keluarga.., karna mungkin faktor alam atau lain sebagainya airnya jadi gak panas"
4,"Banyak yang harus di benahi ni... Diperhatikan lagi kebersihannya,, sampah berserakan dimana2,,
Kamar mandinya kurang  memadai,, sangat sedikt jd kalo banyk pengunjung hrs antri..
Kalo pegawainya sih bagus ya responsnya,,
Aturan ga bolh bawa salon dan karaokean trnyata ada aja yg bawa tp bgitu sy komplein lngsung di respon dan di samperin.."
1,"Tidak recomendid banget pokoknya baca ajah ulasan dibawah sebelum saya...saya awalnya gak akin dg ulasan orang dg memberikan bintang 1 ternyata emang tidak recomendid bgt buat acara liburan bahkan belom layak dibilang tempat wisata Curug Cipanas..alasanya
1. Lokasi masuknya jalanya kecil padahal yg masuk ada bus jg kalo papasan menderitalah
2. Masuk parkiran bayar 10.000 parkir semrawut sesuka hati bahkan sy mau pulang susah kehalang mobil pengunjung lain
3. Jarak dri parkiran diatas harus turun ke tempat tiketya lumayan jauh menguras tenaga
4. Tiket masuk 30.000 termasuk mahal dan tidak bisa dituker souvenir ato apapaa...
5. Namaya wisataya Curug Cipanas airya dingin 32 ° sama saja dg air dirumah malahan panasan yg dirumah kalo penampungan airya diatas atap kena panas matahari..nyesal kesini
6. Segala apapaa bayar duduk ditiker sewa mau duduk disaung bayar
7. Keranjang suktanya bayar LG 30.000 cuman bolak balik sejauh 20 meter mahal gak ada tantangan Papaya
8. Ruang ganti ruang bilasya airya dingin tempatya kumuh
9. Jualan makan minum mahal dan gak enak
10. Terlalu ramai seperti ternak yg lagi mandi berserakan dimana-mana jorok
11. Tutup aja ganti dg kolam pemancingan"
5,"Hari H+4 Kolam Heurin pasesedek, saung penuh, ngk kebagian tikar, alhamdulillah beli makanan,tiket harga standar... Pokonya nyesel kalau ngk main kesana lagi"
2,Tiket nya lumayan terjangkau air panasnya tidak terlalu panas.. Buat masukan aja tempat sampahnya kalo bisa di perbanyak... Sama mushola nya terlalu sempit... Mudah2an kedepananya ada perbaikan... 🙏🙏
5,"kedua x nya kesini,krn yg pertama puas akhir nya bawa kluarga besar & teman,,air cukup anget,makanan murah di dalam,pelayanan ramah. next insyaAlloh kesini lagi"
5,"Airnya ga terllau hangat, cuma suam² kuku aja. Tapi tempatnya bagus, ramah anak asal dalam pengawasan orang tua. Sewa saung dan peralatan murah-murah."
5,"Kolam bersih,air asyik ga panas banget,hangat nyaman, toilet banyak ga antri,cuma sayang mushola nya kecil banget,cuma muat 4 orang pria, kalah sama saung buat tamu
Semoga ditambah luas mushola nya jangan cuma saung yg luas luas"
5,"Tiket masuk 30K
Saung variatif ada yang 15K, 30K
Terhitung Murmer
Jajanan kisaran kopi, mie, baso tidak ada paket nasi (maaf kalo salah)
Overall Ok tuk liburan, healing keluaga"
4,"tiket:
- htm 35k/orang (bisa pakai QRIS)
- parkir motor 5k bayar di awal
- sewa saung ada yang 15k dan 30k
- sewa loker 10k tapi titip jaminan ktp, kalau engga bisa bayar 20k tapi nanti pas dikembaliin 10k

tempat:
- tempat pemandian air panasnya bagus TAPI ga panas, cuma hangat dikitt
- kamar mandi sedikit kotor
- saung sedikit kotor"
2,"1. Dari parkiran motor lumayan jauh ke kolam nya jalannya lumpur jadi licin banget
2.Namanya curug cipanas air nya gk panas sama sekali cuma anget kuku
3.penjaga kolam banyak tpi yg jaga saung gk ada,saya sewa saung kecil yang 15rb tiba tiba di tempatin sama satu keluarga yang awalnya pengen selonjoron jdi gk bisaa plus keluarga yang nempatin tempat saya gk bayar sama sekali
saran kedepannya harus ada penjaga saungnya biar barang bawaan ato tempat aman gk di tempatin orang lainn"
3,Kesini malem malem lagi hujan pengen berendam tapi airnya cuma anget kuku mana kotor banyak yang buang ludah sama ingus buat harga makanan lumayan murah tapi ga banyak pilihan menunya nyewa gazebo juga murah per malam cuma 15rb sayang airnya aja kurang enak buat berendam malah pulangnya gatel gatel
5,pengalaman menyenangkan bisa nginap di glamping. sayangnya tempat bilasnya air dingin. suhu dingin.
5,"Tempat rekreasi keluarga yang bagus.
Tempat parkir super luas & aman.
Wahana kolam renang banyak.
Area Glamoing & Camping banyak.
Kamar mandi, mushola dan warung memadai.
Nyaman & ekonomis 👍👍"
5,"Kalo weekend penuh, banyak rombongan ibu-ibu. Tempatnya cukup luas, akses jalannya mudah. Airnya gak terlalu anget. Toiletnya cukup bersih."
2,"Bismillah... Kesini hari Jum'at dateng skitar jam 12.30 (habis sholat Jum'at). Kesini Krn udh pesen glamping bbrp hari sebelumnya. Krn dateng lbh awal, kami blm boleh masuk. Mobil tertahan parkir di atas, blm bs masuk ke area camping, pdhl parkiran mobil terlihat kosong. Menurut sy sebaiknya mobil diizinkan parkir lbh dulu, meskipun cm parkir, blm bs masuk ke tenda gpp Krn emang blm waktunya. Jd kalo kita mau masuk ke area pemandian harus bayar tiket biasa 30rb/orang weekday. Akhirnya sy dan anak2 masuk dg tiket reguler 90rb ber 3. Jalan lumayan jauh dr parkiran atas (mobil). Masuk disambut kolam dangkal 0,8 m. Ketika dipegang airnya dikira panas, ternyata cm sedikit hangat biasa. Jd tdk usah berekspektasi tinggi airnya bakalan panas ya🙏. Air buat bilasnya juga air dingin banget, kebayangkan habis berendam air hangat, trus diguyur air dingin. Hedeeeh... mngkin bs dipertimbangkan utk menyediakan air bersih buat mandi pake air hangat.
Sebelum berendam kami sholat Dzuhur di mushola. Ada mushola, cm Krn terlalu lembab jd tumbuh jamur2.
Kebersihan perlu ditingkatkan.
Mushola tersedia mukena jg. Area mushola berdempetan dg saung2.
Hbis itu anak2 renang. Sy tdk ikut berendam, cm nemenin anak2. Ketika selesai, kami nyari jajanan di saung atas. Ketika kami nunggu pesenan, kami duduklah di dpn warung, di saung2 itu yg kosong. Kurang nyamannya adlh ada ibu2 yg nanyain apakah kami punya voucher saung? Kalo ga punya hrus beli kalo mau duduk di saung. Ibu2 ini muter keliling lho, nawarin voucher saung gini ke yg blm. Kyk yg harus gt. Sy sengaja menolak dan lbh memilih nunggu berdiri di dpn warung/ duduk di tangga2, dan setelah jadi pesenan lngsung pindah ke bawah. Anak2 nyelesain makan di area bawah pohon Deket kolam. Sengaja ga beli saung Krn kami mau kluar dan pindah ke camp.
Utk harga makanan, dll nya sebenernya relatif nggak ngepruk harga. Msh lumrah utk area wisata.
Area kolam airnya keruh dan berlumut, jd perlu ati2. Sy 2 kali ketemu ibu2 kepleset habis berendam.
Utk cm berendam, gak perlu booking jauh2 hari. Tp kalo utk camping, apalagi di weekend perlu booking bbrp hari sebelumnya biar bs dapet lokasi yg diinginkan.
Utk Curug Cipanas sy msh bs ksh rate bintang 2. Tp utk camping mohon maaf berujung di rate 1, Krn adanya orang mabok sampai hampir masuk ke tenda kami. Kelalaian yg amat sangat disesalkan sih. Berisik bnget, bikin susah istirahat.
Smoga ke depan bs jauh lbh meningkatkan pelayanan dan kenyamanan pengunjung.

Maaf dan trmksh"
5,"Nyaman, buat Acara. tapi kalau mau menikmati keheningan, datangnya diluar hari libur atau weekend, berkunjunya di weekday. secara ga begitu membludak pengunjungnya"
5,Asik sekali camping disini dan berendam air panas alami ciptaan Alloh SWT
3,"Kolam sih okeeee yaaa banyak pilihan, Suhu air nya ga panas. & minus nya kamar mandi gaada air, gabisa bilas badan. Gatal gatal .

Mohon buat pengelola curug cipanas air dikamar mandi lebih diperhatikan, jangan sampai tidak ada air"
5,"Bagus..
Tpi tlng area parkirnya di cor beton"
2,"Tolong di tingkatin lgi untk jam cek outnya
Kt yg pnya ank bocil jd berasa terburu""

Biasa klw nga cam santai ini pgi"" dh grabak grubuk
Dh kya apaan ajh🙈🙈🙈🙈🙈"
5,Kolamnya ada beberapa tapi airnya kurang panas hehe lebih ke hangat kuku aja
3,"Tempatnya Luas, Bayar Tiket 30.000 per orang untuk yang tingginya lebih dari 1 Meter
Parkir Motor 5.000
Airnya kurang panas, saran saya naik lagi saja ke atas Lembang Puncak"
3,"Update Tiket Weekday Untuk Malam Hari : 35K Siang Hari 30K
Air Memang Tidak Panas
Air Murni dengan Blerang Jadi Cukup Berbau dan Bikin Baju Karatan
Wajib Sewa Tempat Untuk Taruh Barang2 Seharga 15.Ribu Sampai Pulang
Akses Jalan Cukup Terjal Berjalan dari Parkiran Sekitar 5.Menit
Recomend Datang Malam Hari Lebih Bagus Vibesnya."
4,"Airnya ga panas, cuma hangat kuku aja. Untuk htm 25k/orang. Sewa saung 15k. Kalo ga sewa saung bingung naro tas di mana, jadi wajib beli. Kurang bersih juga toiletnya. Udah lah segitu aja untuk reviewnya."
5,"Bagi saya pribadi,liburan kesini bawa keluarga ckup bagus.semua nya serba murah meriah terjangkau.anak² saya juga pada betah.pengen nginap kembali di lain waktu.harapan saya semoga ke depan ny,ada tambahan tempat hiburan yg baru dan untuk jalan ke parkiran atas, tempat mau masuk nya bisa di aspal/beton.terima kasih Curug cipanas"
5,"Tiket masuknya 30rb per orang di weekday. Sewa saung 15rb. Suasananya sejuk, adem, indah banget. Sayang banget kolamnya ada yang kotor gara-gara dedaunan krn emng dikelilingin pohon juga. Airnya mengandung belerang jd better berendam max 20 menit aja gausah lama2.

Harus tracking dlu sebentar 3 menitan dari tempat parkir, lumayan oke jalurnya gaterlalu curam tpi buat yg sudah umur harap hati-hati krn bakal nguras tenaga buat jalan😅"
5,"Kesini pas weekday. Kirain bakal sepi banget  ternyata ga loo. Pas ga rame dan juga ga sepi. Fasilitas² ny terawat. Camping tanpa perlu pegel² karna smuanya bisa disewa dengan harga yang terjangkau. Ga khawatir lapar juga, karna di kasir sgala dijual dan disewakan, dikiri kanan juga ada warung yang bisa diakses. Oh iya fyi untuk yg niatnya camping jam check in ny itu jam 3. Dibawah jam itu wajib bayar double jadinya."
3,"Terlalu komersil,tidak ada lahan yang buat santai,hampir semua nya bayar,toilet juga di tungguin,di mintain uang seikhlasnya,"
5,"Tidak jauh dari tempat wisata lembang park n zoo tempatnya, airnya anget, ada buat camping juga dan glampingnya"
5,"Air nya hangat,,, jernih banget sampai.terlihat biru, refleksi di semacam air sumber nya juga sangat membantu. Ada sky view nya ada promo beli 3 gratis 1. Ada bbrp tempat berenang, ada mushola, kamar mandi, saung yg banyak, tempat camp juga bisa."
3,"Harga 30rb lumayan pricy karna kita harus sewa pendopo lagi didalem harga 15-30 (wajib) karena dilarang membawa tikar atau gelaran di lahan curug cipanas
Harga makanan/minuman 2x lipat dr luaran
Toilet dijaga orang dengan kotak seikhlasnya
Dan gong nya itu kolam air nya itu dingin woi..Ga anget kuku apalagi panas kecewa parah si g ky diiklan nya"
4,"Enak sih nge camp disini, jajanan juga nggk terlalu mahal, air nya juga dikuras pagi²"
5,"Air : ga panasss hihihi jd jgn berekspektasi lebih di airnya ya. Tapi jernih ko airnya bersih
Lokasi : masuk ke perumahan warga.
Tempat : 10 menit dri parkiran, ngelewatin kebon2 hihi. Kalau malam terang sih

Harga murahhh pake banget, mau camping cumn bayar 50k kamu bisa camping udh include tenda kapasitas 4orang"
1,"not recommended soalnya Curug ini gada panas panasnya lebih panas water heater dirumah,udah gitu pas masuk ke airnya jadi gatel gatel badan. better sari ater kalo emang mau rendam air panas"
1,"HTM nya 25rb per org,parkir motor 5rb mobil 10rb,awalnya saya ditawarkan sewa saung kecil 15rb tp saya menolak karna saya kira tdk wajib dan bisa cari alternatif lain, ternyata gaada pilihan lain kecuali sewa saung karna gada tempat nyimpan dan ibunya blg jika sudah sewa saung bisa dpt kunci loker ternyata kunci loker berbayar lagi 10rb,untuk toilet pun berbayar,jika mau sewa tenda pun paling murah 50rb tp gak worth it karna berdempetan seperti tenda ngungsi tdk ada view yg didapat.untuk kebersihan kurang bersih untuk biaya segitu, dan juga airnya lebih ke hangat kuku untuk mandi bayi saya kira seperti di ciater karna namanya curug cipanas,sepertinya cukup sekali saya kesana, karna kurang worth it cuma buat berendam dgn fasilitas seperti itu dan dgn biaya hampir 100rb cuma buat sewa sewa."
5,"Bagus cukup tertata, toilet ganti kurang terjaga kebersihannya, airnya hanya anget, tiket masuk dan parkir cukup"
1,Sumpah ga bgt dah disini. Ini apa ga ada pengawas atau bagaimana sih saya menginap disini ada sekumpulan anak remaja yg setel musik gede gede tengah malam kenapa ga ada teguran dari pihak sini sih?. Kita sama sama bayar dan ini ruang publik. Setel musik gede bgt tengah malam apa ga ganggu pengunjung lain?.
5,"Keren sih tempatny,..
yg jelas enak, kolam renang banyak, airnya anget, suasana nya dingin dan sejuk..
Saran jika ingin bermalam, booking 3 minggu sebelum keberangkatan.. Karena hari hari wekend sll penuh.."
5,Tempat pemandian air belerang.. Cocok buat keluarga
5,"Cocok buat rekreasi keluarga dgn budget minim.
Banyak kolamnya dan airnya hangat."
5,"Ini tempat lumayan bagus, cuma 1yg disayangkan airnya kurang panaasss. Dingin engga panas juga engga..
Mungkin krn memang tiker masuknya juga murah kalii yaaa, ntah pakai water heater apa sumper air panas alami juga gatau wkwkw
Lebih baik harga aga naik dikit sih asal air nya cocok untuk berendem/lebih panas lg lebih puas, bakal lebih seru dan enak krna tempatnya baguss kalau malem"
3,"View nya lumayan ok sih... Tidak banyak pengunjung karena datang di hari kerja. Sayang pas kesana sedang turun hujan jadi gak lama berendam dan main air nya.
Kamar bilas perlu lebih diperhatikan kebersihannya, tempat parkir mohon lebih dibuat nyaman karena saat habis hujan sangat licin, mushola basah karena bocor sana sini. Semoga ke depannya lebih baik lagi"
4,"Mayan lah, utk hiburan keluarga. Bisa berendam air hangat dg kandungan belerang."
4,"Biasa ajah, tempat bilasnya dingin, abis berendam air hangat masa bilasnya pake air dingin. Hadeee"
3,"Lumayan lahhh..ada tempat camping juga..makananny ga ada nasi ada nya mie, pop mi dan
sosis2 ajahhhh...harus bekel nasi dr rumah"
1,"Review curug cipanas menurut saya  🥵🤢🤯

1.kita di suruh bayar 10K tapi tempat parkir seperti track balap truck monster. Ditambah kita bayar parkir tapi tidak ada yang tanggung jawab atas keluar masuk mobil yang sangat banyak, dimana kita di biarkan beradu skill antar sesama pengendara mobil ditambah dengan posisi parkir yang sangat acak acakan.

2.Dari tempat parkir menuju loket tiket masuk teritung jauh  dimana kita harus melawati obstekel yang sangat sulit yaitu lumpur yang bisa di bilang cukup parah, apalagi disaat menuju pemandian air panas. Saya rasa obstekel tersebut lebih sulit dibanding ninja warior dimana kita bener-bener di uji dari ketangkasan kaki dimana kita harus menaiki tangga dengan kondisi berlumpur dan licin 💪🏼

3.kondisi pemandian air panas pada saat itu saya rasa cukup oke-oke saja, mungkin saya juga terlalu berekspetasi banyak terhadap pemandian air panas curug cipanas dari namanya juga sudah cipanas tapi saat saya nyemplung ko jadi cihaneut bahkan citiris🤔 saya herann apa saya yang salah?

Mungkin sekian review dari saya, mungkin kedepan nya bisa lebih di perhatikan dari semua segi nya, kasian banyak pengunjung yang sudah jauh-jauh tapi tidak sesuai dengan ekpetasi nya, semoga bisa lebih panas lagi 🔥

#sedikitkecewa #lebihpanasomongantetangga"
5,"Lokasinya Bersebelahan dengan parkZoo Lembang tepatnya. Akses jalan ke tempat ini belom ada Arah/nama tempat ci panas kalo dari jalan raya nya. Tapi, Sebrang Jalan Park Zoo Lembang pastinya, jalanya Ke atas kalo dari arah jalan raya. Kaluhur lembur jalan gang bosLah..

Recomen buat pasangan ataupun kluarga yang mau berenang tp air hangat!
Harga Per orang masih Rp. 25.000(kalo anak bayi 123tahun mah free sigana)
Buruan kesini sebelum Up! Harga masuknya.

Parkir di awal Rp. 5000 murah lah ga ada embel2 lagi.

#Pz:kalo kaga mau bayar tempat diuk buat stay/siga dina saung langsung we asup ka jero ke lewatan kolam cai ngucur, langsung we kahandap ke di handap kan sepi simpen w dimana kantong mah nu katenjo meh aman okay."
2,Saung harus sewa 15ribu kurang ny tempat sampah htm 30rb motor 5rb..banyak lalat..awal ny mao berendam tp tdk jadi..
1,"Areanya super duper jorok.
Hampir di semua titik kotor. Lalat dimana2, sampai bingung mau naruh makanan dimna yg aman, spy ga di lalerin.

Dr area parkiran, udh kliatan kotor, sampah dimana2, pampers bekas, botol minuman, bekas snack. Ga ada petugas yg terlihat sapu2. Tanah merah bikin parkiran makin kliatan kotor.

Pemandiannya ga panas, anget jg ga. Banyak org yg mengeluarkan reak ludah dan buang sembarangan, bahkan di dlm kolam. Tenda2 yg disewakan kotor, sebagian malah ada yg dipakai utk jemur baju basah, bahkan ada jemuran sempak..
Entah udh pemakaian brp thn itu tenda. Harusnya ada instruksi jelas utk tdk melakukan hal2 yg membuat area menjadi terlihat kumuh dan kotor.

Tiba di lokasi lgsg shock liat kondisinya yg semrawut dimana2. Bnr2 ga layak utk dipakai liburan.
Bnr2 tdk bs berkata2 lg deh."
5,Pengalaman yang memuaskan ga sia sia macet2 buat sampai ke tempatnya terbayar dengan suasana yang mengasyikkan. Untuk kedepannya ingin mencoba untuk camping di tempat ini
